ENCODED_MCT,TA_YM,MCT_OPE_MS_CN,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_UE_CUS_CN,RC_M1_AV_NP_AT,APV_CE_RAT,DLV_SAA_RAT,M1_SME_RY_SAA_RAT,M1_SME_RY_CNT_RAT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,survive,day_diff,quaters
2B0A1A657D,202402,4,3,2,2,3,5,-999999.9,125.9,262.6,18.8,15.4,18.6,7.1,23.1472,26.7954,7.0448,4.7804,1.1951,13.6528,15.8046,4.1552,2.8196,0.7049,22.86,6.92,11.5,8.6,79.9,일식당,뚝섬,1,783,1
2B2AF25A23,202401,6,6,6,6,6,,-999999.9,0.0,0.0,68.6,0.0,10.5,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,인삼제품,비상권,1,29,1
2B2CDD8A48,202412,4,2,3,3,3,1,-999999.9,134.6,175.1,14.4,9.8,11.1,8.5,0.6996,3.9114,6.0738,8.6496,12.4974,1.5004,8.3886,13.0262,18.5504,26.8026,42.36,7.88,85.1,0.9,14.0,축산물,행당,1,974,4
2B60980E98,202403,1,5,4,4,5,1,-999999.9,4.9,6.4,69.2,49.4,14.2,5.2,1.3776,1.3776,7.9968,10.9872,11.8944,2.7224,2.7224,15.8032,21.7128,23.5056,37.0,3.0,72.7,0.0,27.3,베이커리,마장동,1,5905,1
2B60980E98,202304,1,4,4,4,3,1,-999999.9,20.4,6.3,65.5,49.1,13.4,6.0,0.696,2.1228,6.1596,9.4656,16.3212,1.304,3.9772,11.5404,17.7344,30.5788,26.47,8.82,46.2,23.1,30.8,베이커리,마장동,1,5569,2
2B60980E98,202409,1,5,4,4,3,1,-999999.9,16.8,7.8,68.5,47.4,14.6,6.6,1.4256,1.4256,9.1152,17.064,14.2128,1.8744,1.8744,11.9848,22.436,18.6872,38.46,8.79,43.8,6.3,50.0,베이커리,마장동,1,6088,3
2B89D787CB,202401,3,2,1,1,4,1,-999999.9,239.6,452.5,7.0,9.2,16.7,7.1,11.7624,19.836,13.8504,13.8504,10.3008,5.1376,8.664,6.0496,6.0496,4.4992,39.09,6.67,41.2,24.1,34.7,중식당,뚝섬,1,1883,1
2BE8E6A10C,202411,3,6,6,6,6,,-999999.9,0.0,0.0,95.5,82.2,16.9,6.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,식료품,마장동,1,1853,4
2BFD9CB05E,202404,5,4,4,4,3,1,-999999.9,26.4,36.0,52.5,0.0,19.3,-999999.9,11.0253,15.9159,7.7649,6.9498,1.2441,14.6747,21.1841,10.3351,9.2502,1.6559,19.39,12.24,41.2,11.8,47.1,백반/가정식,비상권,1,216,2
2C1B90C392,202308,4,3,4,4,1,1,-999999.9,157.5,32.5,18.5,25.2,17.0,7.9,15.8404,18.1488,3.0248,2.5472,0.2388,23.9596,27.4512,4.5752,3.8528,0.3612,9.09,12.12,8.3,0.0,91.7,한식-단품요리일반,뚝섬,1,1185,3
2C1B90C392,202401,4,4,4,4,2,1,-999999.9,62.7,20.6,22.0,26.8,17.5,7.1,14.8221,18.5373,2.5542,2.5542,0.2322,23.4779,29.3627,4.0458,4.0458,0.3678,9.52,6.55,6.7,0.0,93.3,한식-단품요리일반,뚝섬,1,1338,1
2C1B90C392,202309,4,4,5,5,1,1,-999999.9,71.9,12.2,19.1,25.7,17.0,7.6,15.4328,16.9608,2.674,2.9032,0.2292,24.9672,27.4392,4.326,4.6968,0.3708,8.93,5.95,0.0,0.0,100.0,한식-단품요리일반,뚝섬,1,1215,3
2C1B90C392,202302,4,3,4,4,2,1,-999999.9,94.6,29.3,15.9,22.1,15.5,8.0,17.121,21.7305,2.8974,1.4487,0.7024,21.879,27.7695,3.7026,1.8513,0.8976,6.63,9.94,10.5,0.0,89.5,한식-단품요리일반,뚝섬,1,1001,1
2C1B90C392,202412,3,3,4,4,1,1,-999999.9,108.9,35.0,22.0,22.3,16.2,9.0,12.975,18.9,2.8875,1.425,1.3125,21.625,31.5,4.8125,2.375,2.1875,4.41,8.82,9.5,19.0,71.4,한식-단품요리일반,뚝섬,1,1673,4
2C264531BC,202401,1,4,4,4,3,1,-999999.9,48.9,33.0,33.9,57.1,17.5,9.3,29.8851,13.0326,13.6318,11.235,7.1155,10.0149,4.3674,4.5682,3.765,2.3845,9.66,8.82,45.0,5.0,50.0,한식-육류/고기,한양대,1,5650,1
2C8DAA2BF9,202308,5,4,4,4,4,5,-999999.9,34.4,61.6,50.8,42.9,17.0,8.9,7.8336,12.2688,5.4144,2.8224,0.4608,19.3664,30.3312,13.3856,6.9776,1.1392,18.81,11.34,0.0,0.0,100.0,카페,성수,1,279,3
2C8DAA2BF9,202403,5,4,4,4,4,1,-999999.9,26.0,56.5,47.7,41.4,17.3,7.8,8.6016,13.776,7.1904,3.2592,0.7728,16.9984,27.224,14.2096,6.4408,1.5272,24.93,8.6,0.0,0.0,100.0,카페,성수,1,492,1
2CA32048EF,202304,1,3,2,2,4,1,-999999.9,277.1,347.7,5.6,18.6,0.0,9.0,5.6072,9.7696,7.4648,6.1232,5.4352,10.6928,18.6304,14.2352,11.6768,10.3648,31.14,7.57,44.0,9.8,46.1,떡/한과 제조,성수,1,5729,2
2CC6C6DCC3,202411,3,3,2,2,5,1,-999999.9,107.5,134.3,22.8,16.6,14.5,10.2,2.6508,8.7138,8.5164,5.0196,3.3276,6.7492,22.1862,21.6836,12.7804,8.4724,43.9,6.14,70.3,7.2,22.5,베이커리,신금호,1,2434,4
2CC6C6DCC3,202412,3,3,2,2,4,2,-999999.9,96.8,131.3,20.7,16.4,15.7,10.5,2.5298,8.5068,8.4512,5.0318,3.2804,6.5702,22.0932,21.9488,13.0682,8.5196,43.71,5.19,70.5,6.7,22.8,베이커리,신금호,1,2465,4
2D1F5F9F5F,202410,1,4,4,4,3,1,-999999.9,119.5,89.1,23.1,39.1,16.9,9.0,2.6544,6.0672,14.536,25.28,14.7256,1.5456,3.5328,8.464,14.72,8.5744,28.03,7.11,78.8,3.0,18.2,치킨,왕십리,1,6901,4
2D2C0E00E6,202310,3,1,1,1,4,2,-999999.9,525.4,1072.7,1.6,0.0,17.0,-999999.9,9.7014,14.1303,15.5363,17.1532,13.7788,4.0986,5.9697,6.5637,7.2468,5.8212,39.31,7.43,25.3,19.8,54.9,한식-국밥/설렁탕,비상권,1,2079,4
2D2C0E00E6,202304,3,1,1,1,4,2,-999999.9,524.5,1040.2,1.8,0.0,16.4,-999999.9,10.1065,14.2188,16.2401,16.728,12.4066,4.3935,6.1812,7.0599,7.272,5.3934,38.11,6.14,22.6,22.5,54.9,한식-국밥/설렁탕,비상권,1,1895,2
2D4E9106EA,202412,4,5,4,4,4,1,-999999.9,21.2,32.1,30.9,0.0,7.9,-999999.9,0.8844,2.9748,5.1456,13.266,58.1292,0.2156,0.7252,1.2544,3.234,14.1708,19.87,8.61,10.5,5.3,84.2,농산물,비상권,1,1148,4
2D4E9106EA,202401,4,5,4,4,4,6,-999999.9,25.2,33.5,22.2,0.0,11.9,-999999.9,0.5562,1.9776,3.8934,10.3206,45.0522,0.3438,1.2224,2.4066,6.3794,27.8478,22.91,5.03,26.7,0.0,73.3,농산물,비상권,1,813,1
2D7EEFFB71,202409,3,4,5,5,2,1,-999999.9,23.2,16.4,50.2,45.2,2.3,8.3,10.1556,19.3347,14.2569,17.3166,4.1013,5.4444,10.3653,7.6431,9.2834,2.1987,8.57,10.0,0.0,16.7,83.3,일식당,성수,1,3064,3
2D92AEB068,202301,5,3,4,4,2,1,-999999.9,165.3,53.4,4.1,15.9,14.8,10.0,20.131,17.8233,3.1915,5.9902,2.0131,20.869,18.4767,3.3085,6.2098,2.0869,7.16,5.73,40.6,6.3,53.1,피자,한양대,1,448,1
2DF77932A4,202404,3,5,4,4,5,1,-999999.9,28.9,136.5,44.6,62.9,13.8,9.4,2.5988,4.3508,5.8984,10.7748,5.548,6.3012,10.5492,14.3016,26.1252,13.452,26.73,5.94,47.1,23.5,29.4,분식,왕십리,1,3035,2
2E0CA58847,202310,6,4,4,4,2,1,-999999.9,40.4,26.9,41.8,43.8,20.4,7.2,14.495,21.4972,5.4858,2.3638,0.8028,18.005,26.7028,6.8142,2.9362,0.9972,2.48,13.22,14.3,0.0,85.7,한식-단품요리일반,뚝섬,1,186,4
2E0CA58847,202312,5,4,4,4,2,1,-999999.9,65.0,45.3,35.1,38.8,19.3,7.2,15.1191,22.7964,5.6049,2.6847,0.8949,16.9809,25.6036,6.2951,3.0153,1.0051,4.91,12.88,4.3,8.7,87.0,한식-단품요리일반,뚝섬,1,247,4
2E11392CA8,202401,3,5,5,5,1,1,-999999.9,11.1,2.5,60.2,41.8,12.4,5.2,0.0,0.0,0.0,11.3498,62.3502,0.0,0.0,0.0,4.0502,22.2498,44.44,0.0,0.0,0.0,100.0,축산물,마장동,1,2582,1
2E4CDEA048,202401,6,5,4,4,5,5,-999999.9,21.6,64.6,76.0,63.9,17.5,7.1,6.8208,6.0312,0.7896,1.3104,1.8312,33.7792,29.8688,3.9104,6.4896,9.0688,15.63,57.81,10.3,28.2,61.5,카페,뚝섬,1,90,1
2E56C71323,202308,2,1,5,5,1,,-999999.9,371.7,4.4,28.0,36.9,12.0,5.4,19.62,19.62,0.0,19.62,39.24,0.38,0.38,0.0,0.38,0.76,16.67,16.67,0.0,0.0,100.0,축산물,마장동,1,4616,3
2E5E8F46A2,202312,3,5,4,4,5,1,-999999.9,7.5,28.2,66.6,62.8,17.3,9.9,6.3,10.53,6.705,16.065,5.355,7.7,12.87,8.195,19.635,6.545,23.81,6.35,50.0,22.2,27.8,커피전문점,왕십리,1,2732,4
2E5E8F46A2,202304,3,5,4,4,5,1,-999999.9,10.2,37.8,68.1,66.2,16.4,10.2,9.765,15.9075,8.6625,12.0225,6.1425,8.835,14.3925,7.8375,10.8775,5.5575,20.1,8.61,33.3,23.8,42.9,커피전문점,왕십리,1,2487,2
2E5E8F46A2,202411,3,5,4,4,5,1,-999999.9,9.4,45.0,64.5,62.3,16.9,9.4,8.6996,11.711,8.126,13.0494,6.214,9.5004,12.789,8.874,14.2506,6.786,28.93,5.08,52.4,14.3,33.3,커피전문점,왕십리,1,3067,4
2E8B2318F2,202304,4,3,1,1,5,2,-999999.9,113.9,576.1,22.9,25.4,16.4,9.0,14.0224,19.6224,7.5264,2.5536,1.0752,17.2776,24.1776,9.2736,3.1464,1.3248,36.9,7.81,12.3,38.7,49.0,카페,성수,1,831,2
2E8B2318F2,202312,4,3,1,2,5,1,-999999.9,81.0,485.3,21.9,24.2,17.3,8.4,11.0592,19.224,8.2944,3.6288,0.9936,14.5408,25.276,10.9056,4.7712,1.3064,38.24,4.98,10.4,41.6,48.0,카페,성수,1,1076,4
2EF97A568C,202301,4,1,3,2,2,3,-999999.9,399.2,213.7,2.1,8.9,14.8,10.0,26.442,9.126,4.4928,5.1948,1.5912,30.058,10.374,5.1072,5.9052,1.8088,11.29,5.47,26.5,10.6,62.9,한식-단품요리일반,한양대,1,1240,1
2F255C75E1,202401,1,5,4,5,3,1,-999999.9,18.8,28.8,62.4,51.2,19.5,8.7,7.6912,9.177,12.236,24.5594,33.7364,1.1088,1.323,1.764,3.5406,4.8636,20.0,8.0,50.0,16.7,33.3,한식-국밥/설렁탕,성수,1,5507,1
2F255C75E1,202305,2,5,5,5,4,1,-999999.9,7.0,8.2,73.0,57.6,17.1,8.8,3.6411,3.6411,13.2591,15.6636,32.5638,1.6589,1.6589,6.0409,7.1364,14.8362,21.82,9.09,50.0,0.0,50.0,한식-국밥/설렁탕,성수,1,5262,2
2F255C75E1,202403,1,5,5,5,3,1,-999999.9,11.8,17.9,60.5,50.3,19.2,7.8,5.3741,14.7127,10.6601,18.6772,38.6759,0.7259,1.9873,1.4399,2.5228,5.2241,30.77,3.85,16.7,16.7,66.7,한식-국밥/설렁탕,성수,1,5567,1
2F5708B372,202412,1,1,1,1,5,1,-999999.9,476.7,1326.3,1.2,7.6,11.5,11.3,31.9718,7.5195,4.5674,6.684,4.9573,25.4282,5.9805,3.6326,5.316,3.9427,56.23,4.24,66.5,4.0,29.5,식료품,한양대,1,6938,4
2F63B0EE20,202307,4,3,3,2,4,1,-999999.9,146.3,189.0,12.6,19.1,17.0,8.3,14.1336,25.368,14.496,4.832,1.51,9.2664,16.632,9.504,3.168,0.99,34.53,6.58,14.3,47.9,37.8,한식-육류/고기,뚝섬,1,1068,3
2FB0335820,202302,4,6,6,6,6,,-999999.9,0.0,0.0,72.6,69.0,20.2,8.5,0.0,42.021,20.979,0.0,0.0,0.0,24.679,12.321,0.0,0.0,11.11,0.0,-999999.9,-999999.9,-999999.9,와인바,금남시장,1,1729,1
2FB0335820,202411,4,6,6,6,6,,-999999.9,0.0,0.0,48.7,50.4,12.4,7.9,0.0,15.4141,23.075,46.15,7.6609,0.0,1.2859,1.925,3.85,0.6391,33.33,0.0,-999999.9,-999999.9,-999999.9,와인바,금남시장,1,1729,4
2FC5FFC0AA,202411,3,3,4,4,1,1,-999999.9,112.9,59.0,13.9,18.3,16.6,8.2,13.4126,32.4868,12.1994,5.9312,3.3026,6.4874,15.7132,5.9006,2.8688,1.5974,13.31,6.46,6.7,20.0,73.3,꼬치구이,성수,1,1968,4
2FC5FFC0AA,202408,3,3,4,4,1,1,-999999.9,136.2,76.0,12.1,16.7,16.6,8.0,14.3856,34.299,10.2564,4.1292,3.5298,7.2144,17.201,5.1436,2.0708,1.7702,13.19,5.49,23.5,0.0,76.5,꼬치구이,성수,1,1877,3
30262EF19E,202408,6,3,3,3,4,4,-999999.9,75.9,138.0,65.0,51.9,17.1,8.0,12.2204,6.4447,1.6056,1.6056,0.4014,42.5796,22.4553,5.5944,5.5944,1.3986,6.94,60.12,9.9,5.0,85.1,카페,성수,1,50,3
305E16DCD0,202412,1,2,2,2,3,3,-999999.9,219.1,306.0,8.8,13.6,17.4,9.4,8.0004,14.3016,12.9564,19.3992,16.1424,3.2996,5.8984,5.3436,8.0008,6.6576,38.65,6.4,52.5,15.0,32.5,중식당,왕십리,1,5922,4
30623F3257,202412,3,5,3,4,5,1,-999999.9,33.7,35.9,51.6,0.0,18.0,-999999.9,6.864,17.017,21.164,14.872,11.6545,2.736,6.783,8.436,5.928,4.6455,44.55,8.18,52.0,0.0,48.0,카페,비상권,1,2532,4
307DBEB4EC,202302,6,2,3,3,3,6,-999999.9,192.5,173.7,30.5,31.4,20.2,7.9,24.6697,17.1211,6.564,4.5948,1.8051,20.4303,14.1789,5.436,3.8052,1.4949,10.74,28.52,15.9,19.5,64.6,한식-육류/고기,성수,1,127,1
30A5227B23,202406,1,6,6,6,6,,-999999.9,0.0,0.0,45.9,31.4,12.2,5.6,0.0,0.0,2.1672,6.4672,25.8,0.0,0.0,4.1328,12.3328,49.2,6.67,0.0,-999999.9,-999999.9,-999999.9,축산물,마장동,1,6051,2
30A5227B23,202303,1,5,5,5,1,1,-999999.9,8.7,1.0,13.7,24.3,10.9,5.9,0.1375,0.1375,0.1375,0.6875,4.4,2.3625,2.3625,2.3625,11.8125,75.6,8.11,2.7,0.0,0.0,100.0,축산물,마장동,1,5594,1
30EBD20CBF,202301,4,2,4,3,2,1,-999999.9,204.0,97.9,8.2,0.0,19.8,-999999.9,5.048,10.9163,13.6927,19.3086,14.1344,2.952,6.3837,8.0073,11.2914,8.2656,18.53,6.95,46.5,9.3,44.2,백반/가정식,비상권,1,1139,1
310D618597,202403,2,6,6,6,6,,-999999.9,0.0,0.0,98.7,94.9,12.1,5.2,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,-999999.9,축산물,마장동,1,4743,1
3114F5BFDA,202311,2,5,5,5,3,1,-999999.9,19.6,42.8,36.7,61.4,10.3,10.2,1.2025,22.2703,14.43,4.2328,6.0125,1.2975,24.0297,15.57,4.5672,6.4875,14.93,8.96,75.0,0.0,25.0,인삼제품,행당,1,3685,4
3114F5BFDA,202401,2,5,5,4,3,1,-999999.9,20.8,63.8,33.5,59.9,10.5,9.6,1.0668,23.8252,13.7668,4.2164,7.9248,1.0332,23.0748,13.3332,4.0836,7.6752,16.25,11.25,66.7,0.0,33.3,인삼제품,행당,1,3747,1
31366725DB,202403,1,3,3,3,4,1,-999999.9,117.0,186.1,21.0,25.7,17.3,7.1,9.4736,20.628,15.2036,16.7316,14.3632,2.9264,6.372,4.6964,5.1684,4.4368,24.37,6.26,37.4,20.9,41.8,한식-육류/고기,뚝섬,1,5721,1
314D411B19,202310,1,5,5,5,3,1,-999999.9,35.8,23.1,66.3,49.4,16.6,8.5,2.0864,11.5404,8.4108,19.9512,23.146,1.1136,6.1596,4.4892,10.6488,12.354,24.44,11.11,57.1,0.0,42.9,치킨,성수,1,7482,4
319880C87E,202309,2,3,5,5,1,6,-999999.9,101.6,6.2,33.4,41.1,12.0,5.0,1.911,9.408,5.6595,26.3865,30.135,0.689,3.392,2.0405,9.5135,10.865,20.0,11.43,0.0,16.7,83.3,축산물,마장동,1,4219,3
31EC330DC9,202301,4,3,4,4,2,1,-999999.9,102.2,65.3,20.9,23.6,19.8,8.0,11.58,15.5172,18.6052,18.914,12.5836,3.42,4.5828,5.4948,5.586,3.7164,36.79,6.6,17.4,34.8,47.8,백반/가정식,성수,1,692,1
32B3B5A4E4,202405,5,2,2,2,3,3,-999999.9,143.0,207.0,31.8,20.9,18.8,7.8,17.0847,16.9458,5.5097,4.8152,1.8983,19.8153,19.6542,6.3903,5.5848,2.2017,9.84,17.22,4.3,10.7,85.0,일식-우동/소바/라면,성수,1,296,2
3316D1C001,202408,3,1,1,2,4,2,-999999.9,631.2,1781.0,0.7,0.0,17.3,-999999.9,19.6656,34.9248,13.3008,8.6496,5.0592,4.4344,7.8752,2.9992,1.9504,1.1408,69.16,5.08,3.9,51.0,45.1,한식뷔페,비상권,1,2776,3
33630D7FC6,202406,4,2,1,3,4,1,-999999.9,205.0,655.9,8.6,0.0,18.9,-999999.9,12.7518,27.0274,22.055,12.6716,5.6942,3.1482,6.6726,5.445,3.1284,1.4058,57.77,5.24,8.3,45.4,46.3,한식-단품요리일반,비상권,1,958,2
33630D7FC6,202409,4,3,2,3,4,3,-999999.9,147.8,503.8,9.4,0.0,18.9,-999999.9,11.1108,26.398,23.5612,12.1352,5.516,2.9892,7.102,6.3388,3.2648,1.484,57.96,3.89,10.6,48.9,40.4,한식-단품요리일반,비상권,1,1050,3
33B68F414D,202311,5,5,4,5,4,1,-999999.9,13.3,17.7,45.6,56.9,13.4,4.2,7.0218,40.8618,16.92,16.92,2.7918,1.2782,7.4382,3.08,3.08,0.5082,40.54,2.7,60.0,20.0,20.0,식료품,마장동,1,484,4
33E070A5FE,202311,3,3,3,3,3,6,-999999.9,164.1,138.2,18.3,0.0,11.1,-999999.9,1.5572,2.2442,3.0228,7.2135,8.8623,5.2428,7.5558,10.1772,24.2865,29.8377,43.67,5.9,73.8,4.6,21.5,청과물,비상권,1,1910,4
34573ADA88,202305,1,5,4,4,3,1,-999999.9,27.7,29.8,27.5,50.4,11.6,9.8,1.923,1.923,3.3973,36.7934,20.1274,1.077,1.077,1.9027,20.6066,11.2726,33.03,5.5,64.3,21.4,14.3,식료품,왕십리,1,8266,2
34573ADA88,202312,1,4,5,5,3,1,-999999.9,29.9,22.0,24.7,49.7,11.9,9.9,2.0128,3.0192,2.368,28.416,23.3248,1.3872,2.0808,1.632,19.584,16.0752,36.04,4.5,80.0,20.0,0.0,식료품,왕십리,1,8480,4
349995B62A,202308,3,5,5,5,3,1,-999999.9,4.1,2.3,49.7,51.4,17.0,10.6,25.2096,23.8992,7.0512,3.9936,2.184,15.1904,14.4008,4.2488,2.4064,1.316,3.52,1.41,0.0,0.0,100.0,포장마차,왕십리,1,2864,3
350FB4A18B,202402,5,5,5,5,2,6,-999999.9,18.1,27.7,56.0,55.1,13.1,7.1,11.4114,19.5624,2.717,5.9774,2.1736,15.8886,27.2376,3.783,8.3226,3.0264,18.67,9.33,25.0,25.0,50.0,주류,뚝섬,1,255,1
3556A9EA7B,202405,4,5,5,5,3,1,-999999.9,7.4,21.7,40.1,48.1,17.6,9.3,19.488,29.232,23.7916,5.4404,3.248,4.512,6.768,5.5084,1.2596,0.752,12.99,2.6,0.0,0.0,100.0,룸살롱/단란주점,왕십리,1,939,2
359DA6198A,202412,2,2,3,3,3,1,-999999.9,167.8,138.5,8.8,18.9,16.2,11.3,24.1434,12.8344,6.7328,6.8906,1.9988,21.7566,11.5656,6.0672,6.2094,1.8012,9.33,7.11,16.1,8.6,75.3,한식-육류/고기,한양대,1,3784,4
361EC9A5E8,202304,4,2,3,3,2,5,-999999.9,154.2,81.5,9.1,19.4,19.3,9.0,16.4436,14.9526,5.3676,4.047,1.7466,22.1564,20.1474,7.2324,5.453,2.3534,11.79,6.77,22.2,11.1,66.7,양식,한양대,1,1481,2
36E8832157,202308,6,4,4,4,3,1,-999999.9,34.9,37.2,56.8,46.3,17.0,8.9,9.45,11.95,6.4,13.35,8.9,9.45,11.95,6.4,13.35,8.9,19.64,12.5,37.9,27.6,34.5,한식-국수/만두,성수,1,148,3
370B4F40C3,202404,2,3,3,3,3,6,-999999.9,184.9,249.3,11.5,24.8,9.8,9.4,33.9344,18.036,8.684,3.2732,2.8724,16.8656,8.964,4.316,1.6268,1.4276,31.56,7.68,47.1,10.3,42.6,담배,왕십리,1,4899,2
378316C068,202302,3,5,5,5,1,1,-999999.9,14.7,2.8,61.6,62.1,15.5,9.1,29.184,12.48,16.704,29.184,8.352,1.216,0.52,0.696,1.216,0.348,45.0,5.0,50.0,0.0,50.0,호프/맥주,왕십리,1,2671,1
37FE3D6CC0,202405,5,3,1,1,6,1,-999999.9,266.3,531.5,7.0,21.3,17.5,7.8,20.898,13.6224,9.1332,5.676,2.2704,19.602,12.7776,8.5668,5.324,2.1296,28.12,10.4,39.2,10.5,50.4,아이스크림/빙수,성수,1,406,2
37FEBDD1C1,202303,1,3,3,3,3,1,-999999.9,128.4,74.4,17.4,22.8,15.9,5.9,9.4672,19.0896,12.804,22.2712,13.968,2.7328,5.5104,3.696,6.4288,4.032,21.71,8.29,26.8,17.1,56.1,호프/맥주,마장동,1,5876,1
3849F9A089,202411,1,1,3,2,2,1,-999999.9,539.2,259.1,2.3,0.0,18.7,-999999.9,8.476,25.8192,12.5184,10.1712,8.2804,4.524,13.7808,6.6816,5.4288,4.4196,16.15,9.07,37.5,0.8,61.7,한식-육류/고기,비상권,1,6724,4
389E239904,202302,2,2,2,2,4,1,-999999.9,405.6,367.9,3.2,4.6,8.6,5.0,6.6151,9.9625,15.7806,25.2649,22.1566,1.6849,2.5375,4.0194,6.4351,5.6434,35.43,5.91,15.7,25.2,59.1,기사식당,장한평자동차,1,3505,1
38BDC5B4AE,202411,4,3,3,3,3,1,-999999.9,92.2,92.7,20.8,24.4,16.9,9.1,13.7826,19.8493,12.8402,8.246,4.1819,9.6174,13.8507,8.9598,5.754,2.9181,12.17,6.52,11.7,21.7,66.7,중식당,뚝섬,1,688,4
394824E6A3,202407,2,5,5,5,4,1,-999999.9,2.7,4.8,47.8,58.4,11.5,8.2,1.1424,9.0848,9.0848,9.0848,26.0576,0.9576,7.6152,7.6152,7.6152,21.8424,17.14,5.71,66.7,0.0,33.3,농산물,성수,1,4457,3
394824E6A3,202309,2,5,5,5,4,1,-999999.9,11.4,19.3,47.3,55.0,10.9,8.7,1.2096,17.6736,5.9136,10.6176,31.8528,0.5904,8.6264,2.8864,5.1824,15.5472,36.11,13.89,42.9,28.6,28.6,농산물,성수,1,4152,3
394824E6A3,202409,2,5,5,5,3,1,-999999.9,3.1,3.0,50.0,59.9,11.5,8.3,1.0704,6.5116,8.697,6.5116,21.7648,1.3296,8.0884,10.803,8.0884,27.0352,13.33,3.33,50.0,0.0,50.0,농산물,성수,1,4518,3
397AF59B8B,202305,3,4,3,3,4,1,-999999.9,45.0,110.6,36.2,29.7,20.0,8.8,6.9905,8.3204,10.9802,3.9556,3.8192,13.5095,16.0796,21.2198,7.6444,7.3808,37.82,6.5,54.1,16.4,29.5,양식,성수,1,2738,2
39D9285E8D,202310,4,3,3,4,3,6,-999999.9,88.9,86.8,24.2,0.0,17.0,-999999.9,4.5969,10.149,8.0595,16.3578,20.5368,3.1031,6.851,5.4405,11.0422,13.8632,33.47,7.95,53.8,7.7,38.5,한식-육류/고기,비상권,1,1306,4
3A286DF61F,202410,1,5,5,5,3,1,-999999.9,15.3,12.4,71.1,0.0,16.9,-999999.9,0.0,12.66,18.99,10.55,42.2,0.0,2.34,3.51,1.95,7.8,32.0,4.0,100.0,0.0,0.0,치킨,비상권,1,6646,4
3A286DF61F,202411,1,5,5,5,2,1,-999999.9,46.0,16.0,68.0,0.0,16.7,-999999.9,0.0,11.6144,17.507,7.7714,48.5072,0.0,1.9856,2.993,1.3286,8.2928,29.63,11.11,83.3,0.0,16.7,치킨,비상권,1,6676,4
3A2AB3FD4F,202405,2,5,5,5,1,1,-999999.9,9.4,3.8,67.2,46.2,12.3,5.6,0.4981,1.465,4.395,6.3581,16.6131,1.2019,3.535,10.605,15.3419,40.0869,30.77,5.13,0.0,0.0,100.0,축산물,마장동,1,4286,2
3A52CE5658,202310,3,1,3,3,1,5,-999999.9,350.8,85.6,3.0,7.2,17.0,7.2,14.0448,17.955,14.0448,19.3116,14.364,3.5552,4.545,3.5552,4.8884,3.636,22.1,8.05,11.9,35.7,52.4,한식-육류/고기,뚝섬,1,2223,4
3A52CE5658,202401,3,1,3,3,1,1,-999999.9,420.4,123.1,3.3,6.7,19.5,7.1,11.9282,17.2387,15.6047,19.3629,17.5655,2.6718,3.8613,3.4953,4.3371,3.9345,20.3,6.89,21.9,28.1,50.0,한식-육류/고기,뚝섬,1,2315,1
3A52CE5658,202402,3,1,3,3,1,5,-999999.9,513.7,157.9,3.1,6.2,19.3,7.1,12.0528,17.9118,15.903,19.3347,18.4977,2.3472,3.4882,3.097,3.7653,3.6023,20.34,6.9,16.2,29.7,54.1,한식-육류/고기,뚝섬,1,2344,1
3A770A3C62,202406,2,4,4,3,3,1,-999999.9,67.9,73.7,23.7,25.9,17.3,5.6,3.666,10.4481,15.275,16.2526,15.3972,2.334,6.6519,9.725,10.3474,9.8028,22.29,5.81,27.5,11.8,60.8,한식-육류/고기,마장동,1,4938,2
3A770A3C62,202405,2,4,3,3,4,1,-999999.9,68.6,94.7,22.7,24.6,17.5,5.6,3.6167,10.8501,15.1411,16.0606,15.5702,2.2833,6.8499,9.5589,10.1394,9.8298,22.92,5.8,24.6,4.3,71.0,한식-육류/고기,마장동,1,4908,2
